acc	rcfl	cat	le4s	la4s	io
NC_008563	N	GC	0.157307796869712	0.0490798402636209	0.0465208037103486
NC_008563	A	AT	-0.262368494083811	-0.194034578769236	-0.0176057617388566
NC_008563	A	GC	0.162265239907656	0.0461334481103839	0.0465294748357671
NC_008022	Y	AT	-0.026601998824221	-0.198042340086501	0.0100145586094322
NC_008022	Y	GC	0.0289722904244125	-0.331634097989238	0.129363449691992
NC_008022	N	AT	-0.252190720250182	-0.270368642090527	0.0115796307199903
NC_008022	N	GC	-0.177151996898022	-0.42518837459634	0.0991850913931366
NC_008022	A	AT	-0.182903616542654	-0.249338099020387	0.0111805992981193
NC_008022	A	GC	-0.12422774185414	-0.401163636363636	0.107734549516009
NC_013521	Y	AT	-0.150810839364006	-0.0454692034827475	-0.0145051194539249
NC_013521	Y	GC	-0.260882408227933	-0.284238074961834	0.0113171709710608
NC_013521	N	AT	-0.227300777553791	-0.047975238586536	-0.0290481607887751
NC_013521	N	GC	-0.1868061947504	-0.175795997539859	0.0169875859948499
NC_013521	A	AT	-0.1938109995837	-0.0468615649183147	-0.0239897116288272
NC_013521	A	GC	-0.210148208007379	-0.209735453862881	0.0154736834691477
NC_015435	Y	AT	-0.0395282252895175	-0.0393151207808496	-0.0163978494623656
NC_015435	Y	GC	0.0968280467445743	0.0687469527059971	0.0139886578449905
NC_015435	N	AT	-0.102631022078014	-0.100591980341785	0.00828682037967008
NC_015435	N	GC	-0.0370943272748907	-0.0181970777858315	0.0106022758812101
NC_015435	A	AT	-0.084197780524036	-0.0827839756592292	0.0019275384064913
NC_015435	A	GC	0.000619724329522385	0.00625205659756499	0.0115115216729266
NC_002696	Y	AT	-0.405662100456621	-0.279025754957624	-0.0460498960498961
NC_002696	Y	GC	-0.0838361881575515	-0.175350542588151	0.027539372922988
NC_002696	N	AT	-0.465470066761519	-0.321625984444553	-0.019771582954685
NC_002696	N	GC	-0.0943471629788518	-0.144678390892066	0.0170116395428451
NC_002696	A	AT	-0.443060498220641	-0.305743035955332	-0.0264031164334151
NC_002696	A	GC	-0.090991361122832	-0.154451671986317	0.0198239925891616
NC_008699	Y	AT	-0.116879242186917	-0.0135668238237275	-0.0215264187866928
NC_008699	Y	GC	-0.167761416328739	-0.181475524361911	0.0132968241126807
NC_008699	N	AT	-0.137010889075027	-0.00978776014836184	-0.0174388851710428
NC_008699	N	GC	-0.0815149569620816	-0.0946386290643974	0.0128088702074847
NC_008699	A	AT	-0.129996361557253	-0.0111055192081865	-0.0186729688509048
NC_008699	A	GC	-0.10939662955161	-0.122840620086322	0.012952450711103
NC_016627	Y	AT	-0.0335258194507914	-0.0544463757222718	0.0274925971796984
NC_016627	Y	GC	0.122492645092271	-0.10742300388077	0.144084897579954
NC_016627	N	AT	-0.02154690517329	-0.0595089018348124	0.0291615950321062
NC_016627	N	GC	0.0141293844185014	-0.24046747727541	0.131948676376038
NC_016627	A	AT	-0.0250165453342157	-0.0580981305964288	0.0286963957775504
NC_016627	A	GC	0.0496806121016426	-0.197526916107025	0.13532298948932
NC_010084	Y	AT	-0.26235652377606	-0.156980864635011	0.00186689069354989
NC_010084	Y	GC	0.090883514363514	-0.0514843409413717	0.0587720711802758
NC_010084	N	AT	-0.094075617743376	0.0542846898529939	-0.0151078376624357
NC_010084	N	GC	0.100168082094834	0.0719247858212436	0.0292537313432836
NC_010084	A	AT	-0.144151679910777	-0.00658532850068916	-0.0109599352211945
NC_010084	A	GC	0.0973301843041987	0.0344317837108055	0.0377657844250161
NC_016790	Y	AT	-0.153623970846268	-0.060093442887063	-0.0486837360259647
NC_016790	Y	GC	-0.134696593555652	-0.339069031289315	0.0891861092784742
NC_016790	N	AT	-0.199607028714263	-0.118121375017683	-0.0633302440531356
NC_016790	N	GC	-0.104058179206321	-0.275101721717809	0.0945161046994041
NC_016790	A	AT	-0.185104462871835	-0.10041779306955	-0.0600768984299904
NC_016790	A	GC	-0.113397879494761	-0.294579965893082	0.0932411299694409
NC_011662	Y	AT	-0.212031127043805	-0.0784858853721129	-0.0362034441329596
NC_011662	Y	GC	-0.177686812745806	-0.234577725159875	0.0472118584249269
NC_011662	N	AT	-0.240593299114901	-0.0661641940561943	-0.0448923945856461
NC_011662	N	GC	-0.0872930868345733	-0.12500865231536	0.031817611501871
NC_011662	A	AT	-0.231564400221117	-0.0699653636813459	-0.0426522668373721
NC_011662	A	GC	-0.115186760222215	-0.158793660102753	0.0359419913981283
NC_008347	Y	AT	-0.281746031746032	-0.124602998744368	-0.0318791946308725
NC_008347	Y	GC	-0.0736337404812011	-0.192182410423453	0.0325326646429985
NC_008347	N	AT	-0.332973113166768	-0.174555232236915	-0.0310554388834167
NC_008347	N	GC	-0.116328876710603	-0.207736949723358	0.0179273369334072
NC_008347	A	AT	-0.316632322637621	-0.157933543059379	-0.0312710108536067
NC_008347	A	GC	-0.102405824068146	-0.20262685000101	0.0220298612591405
NC_008319	Y	AT	-0.251526690135786	0.0234901660991035	-0.0820470031984425
NC_008319	Y	GC	0.00239496373340632	-0.161578775945282	0.0851465224500063
NC_008319	N	AT	-0.336421502729143	-0.0407628128724672	-0.139684551002034
NC_008319	N	GC	-0.050771396317924	-0.21547137038079	0.0573559481604613
NC_008319	A	AT	-0.310039183290727	-0.020599107989924	-0.125721168018462
NC_008319	A	GC	-0.0353828938117072	-0.199716076313147	0.0645744402822545
NC_007356	Y	AT	-0.23902377657567	-0.0894810659186536	-0.0337179949513163
NC_007356	Y	GC	0.0174037429967815	-0.141507177033493	0.0755927475592748
NC_007356	N	AT	-0.383053813621117	-0.225013361838589	-0.0256461364693376
NC_007356	N	GC	-0.0908601571751534	-0.222693816150003	0.0914533443435177
NC_007356	A	AT	-0.337425024410657	-0.179350265800354	-0.0278195853765111
NC_007356	A	GC	-0.0571809989987763	-0.197530864197531	0.0871694417238002
NC_003911	Y	AT	-0.210696238068501	-0.134047753337093	-0.0285331210457954
NC_003911	Y	GC	0.0232661083272837	-0.0803202107299405	0.0361321581361785
NC_003911	N	AT	-0.288419273034658	-0.186786000145529	-0.0265128679179561
NC_003911	N	GC	0.0457584094201454	-0.0267624390068333	0.0286682252248682
NC_003911	A	AT	-0.266154650367928	-0.172070087084251	-0.0270023347883464
NC_003911	A	GC	0.0382570131952298	-0.0446078683466187	0.0307406082289803
NC_012489	Y	AT	-0.209840351780692	-0.0790705520178805	-0.0190041166187334
NC_012489	Y	GC	0.0240527668512155	-0.0768820735410301	0.0269954664102212
NC_012489	N	AT	-0.125024566000655	-0.0306266094420601	-0.0195793262675659
NC_012489	N	GC	0.0993505066048482	0.0203873136449584	0.0228322586854008
NC_012489	A	AT	-0.149832566654693	-0.0446420946036626	-0.0194390981578224
NC_012489	A	GC	0.0765662805088809	-0.00899351937574395	0.0239121912975304
NC_016602	Y	AT	-0.241544855259387	-0.125967117988395	-0.0215164792230625
NC_016602	Y	GC	0.174810398822775	-0.101272648835203	0.081306266548985
NC_016602	N	AT	-0.245553460031916	-0.115151806302844	-0.0390251086076136
NC_016602	N	GC	0.180116605072002	-0.00456045131577466	0.066859243697479
NC_016602	A	AT	-0.244398091737056	-0.118227447744774	-0.0346827610550868
NC_016602	A	GC	0.178541426315259	-0.0330513523174074	0.0707757094319759
NC_002947	Y	AT	-0.286192987899473	-0.114259116849476	-0.0238596851823305
NC_002947	Y	GC	-0.113332353373512	-0.199591829427666	0.0381664100542016
NC_002947	N	AT	-0.324087282717811	-0.129497111344538	-0.0355796551841244
NC_002947	N	GC	0.0221504589164577	-0.0404148226640903	0.0318735235326186
NC_002947	A	AT	-0.312772146973262	-0.125100718164302	-0.0326686718540609
NC_002947	A	GC	-0.0193891492874357	-0.0886847662633073	0.0335492171849324
NC_014721	Y	AT	0.0755697559200016	0.0509781246988532	0.0405322020825299
NC_014721	Y	GC	0.122053675612602	-0.0388873119500426	0.102574012522223
NC_014721	N	AT	-0.0610729023383769	-0.0296588868940754	0.0488256046785113
NC_014721	N	GC	0.108892468970525	-0.0804960067255149	0.0897735337763727
NC_014721	A	AT	-0.0220236822487156	-0.00776937766500118	0.0467694514162782
NC_014721	A	GC	0.112577804642956	-0.069253777130148	0.0929775851560913
NC_009485	Y	AT	-0.231329133280323	-0.0519386141153336	-0.034309368413033
NC_009485	Y	GC	-0.0451537774086679	-0.139260946321301	0.0382191656315327
NC_009485	N	AT	-0.205845238280702	-0.0530835632286197	-0.0214077722256174
NC_009485	N	GC	-0.0371310800354321	-0.0981847839141522	0.0268902064547975
NC_009485	A	AT	-0.214445694468814	-0.0526916492295986	-0.0247801121842743
NC_009485	A	GC	-0.0396573067482657	-0.111195080897255	0.0300032051148638
NC_015589	Y	AT	-0.0337286608382242	-0.0739482623464855	0.0132371329606048
NC_015589	Y	GC	0.0499225486967446	-0.0469798657718121	0.0552427619025183
NC_015589	N	AT	-0.212308172907962	-0.234536870350871	0.0220729068527472
NC_015589	N	GC	-0.0656097224140312	-0.1943359375	0.0695024747701999
NC_015589	A	AT	-0.161206698304518	-0.189482429988759	0.0197332115468783
NC_015589	A	GC	-0.0295956078049671	-0.150032595535964	0.0658757976094185
NC_014656	Y	AT	-0.376761282417807	-0.22146477888481	-0.0331895121141719
NC_014656	Y	GC	-0.327693192481157	-0.285624328629107	0.0617043308765304
NC_014656	N	AT	-0.28313001917359	-0.107001321003963	-0.0356222794705517
NC_014656	N	GC	-0.156653412906195	-0.107013778046856	0.0519851631049901
NC_014656	A	AT	-0.310272702158728	-0.138392215138296	-0.0350524280147323
NC_014656	A	GC	-0.213553860483851	-0.166175893207695	0.0545993724963341
NC_004668	Y	AT	0.112498942201913	-0.0705967392177335	0.0266325224071703
NC_004668	Y	GC	0.14740660137831	-0.133858267716535	0.11031941031941
NC_004668	N	AT	-0.041494782819704	-0.149659863945578	0.0323384697398659
NC_004668	N	GC	0.0210181113512708	-0.226214018896946	0.0907847190209229
NC_004668	A	AT	0.00514665928500395	-0.127089304138484	0.0308984074151869
NC_004668	A	GC	0.0532607891035606	-0.203776095816352	0.0959887418591205
NC_006840	Y	AT	-0.152518046350627	-0.0888788192646297	-0.0128022759601707
NC_006840	Y	GC	0.260969976905312	-0.113695338779433	0.134469696969697
NC_006840	N	AT	-0.204072405767009	-0.181015004188987	-0.0383634097184198
NC_006840	N	GC	0.146841629920842	-0.177653108929406	0.0875750713793443
NC_006840	A	AT	-0.189430270477652	-0.155059540091544	-0.0313687328115084
NC_006840	A	GC	0.181552680221811	-0.159204945527126	0.100729616774102
NC_013162	Y	AT	-0.00602735770743855	0.00809764112193405	-0.00149221914303986
NC_013162	Y	GC	-0.093650701946964	-0.184611829944547	0.0203708680462241
NC_013162	N	AT	-0.220258327668253	-0.24555696838868	0.00548341050725899
NC_013162	N	GC	-0.192103756441214	-0.283416885888718	0.0278834172155422
NC_013162	A	AT	-0.161638207728848	-0.175982059508353	0.0037659099855662
NC_013162	A	GC	-0.162456506610995	-0.25372357046141	0.0261449289783328
NC_016941	Y	AT	0.0254308786308304	-0.0981711777615216	0.050237280914567
NC_016941	Y	GC	0.273308270676692	-0.223626026531901	0.16613487810167
NC_016941	N	AT	0.024477193875927	-0.0130878141476862	0.0295128470896296
NC_016941	N	GC	0.247599407101888	-0.152701815795231	0.126426144551235
NC_016941	A	AT	0.0247477913935594	-0.035878745125703	0.0356329069686168
NC_016941	A	GC	0.254163267264961	-0.170945726356841	0.138303589629547
NC_009049	Y	AT	-0.226129216695254	-0.105987611837577	-0.0145101331094856
NC_009049	Y	GC	0.0672581795135863	-0.00364447004896865	0.028105848928127
NC_009049	N	AT	-0.370903606197724	-0.293318428067762	-0.00853374709076804
NC_009049	N	GC	-0.0580492996806964	-0.109016071884477	0.0254240005129685
NC_009049	A	AT	-0.323973681771847	-0.230892724041053	-0.0101467803796547
NC_009049	A	GC	-0.0160242040204977	-0.0740232409186568	0.0262628339771742
NC_014335	Y	AT	0.149967936669394	-0.0489422375489091	0.0391360008248202
NC_014335	Y	GC	0.446860926132646	-0.139555332244693	0.188195188467907
NC_014335	N	AT	0.0682863310535173	0.000710543746612874	0.0192950066549311
NC_014335	N	GC	0.426785604429406	-0.0949793356803919	0.186478010650514
NC_014335	A	AT	0.0912579095474262	-0.0125184419531243	0.024253146510819
NC_014335	A	GC	0.431648236895594	-0.105388202856891	0.186918221405457
NC_011229	Y	AT	-0.308628085226074	0.204061578774975	-0.0889908256880734
NC_011229	Y	GC	0.367529411764706	-0.487603305785124	0.350325379609544
NC_011229	N	AT	-0.367294260552688	0.323767868572648	-0.110288065843621
NC_011229	N	GC	0.185053380782918	-0.568016614745587	0.374501056586053
NC_011229	A	AT	-0.351768799895789	0.294359056892251	-0.103693181818182
NC_011229	A	GC	0.235119431891543	-0.546003016591252	0.367196460757005
NC_010674	Y	AT	0.111679638057792	-0.168286809952733	0.0554789769883844
NC_010674	Y	GC	0.414277889355487	-0.158653846153846	0.208476593493785
NC_010674	N	AT	0.081183356049066	-0.130777109204967	0.0542639528450618
NC_010674	N	GC	0.176513915925712	-0.370567932224663	0.200798717211751
NC_010674	A	AT	0.0898489063020114	-0.140683515085852	0.0546545563339336
NC_010674	A	GC	0.229701029243588	-0.326698183627768	0.203209000145298
NC_009972	Y	AT	-0.203196796052279	-0.148735793036933	-0.000828939951589907
NC_009972	Y	GC	-0.132666388398928	-0.174397948416568	0.00838582378386583
NC_009972	N	AT	-0.14380082884118	-0.0996863651370089	-0.00465290351294215
NC_009972	N	GC	-0.169277244328491	-0.2101302646356	0.00630032490464755
NC_009972	A	AT	-0.161825906252204	-0.114589258729365	-0.00375904884438313
NC_009972	A	GC	-0.15950291714447	-0.200472208984967	0.00677890832146916
NC_008781	Y	AT	-0.193654912135865	-0.0060719965302877	-0.00652049571020019
NC_008781	Y	GC	-0.150941290274574	-0.168878378238824	0.0309910653731607
NC_008781	N	AT	-0.277546859069877	-0.140814683625825	-0.0229172710250798
NC_008781	N	GC	-0.00449819522082626	-0.0249375147370903	0.0253822775192326
NC_008781	A	AT	-0.25177953668653	-0.0992893581946579	-0.018704133721329
NC_008781	A	GC	-0.0502895334599467	-0.0700621270837178	0.0269922552795294
NC_008554	Y	AT	-0.0787367819376965	-0.0328947368421053	-0.00908596474389737
NC_008554	Y	GC	0.0063800549666274	-0.0635161731986993	0.0190004130524577
NC_008554	N	AT	-0.17320298834415	-0.120465051127609	-0.00298154217379848
NC_008554	N	GC	0.00900786167372829	-0.0610483239285771	0.0284778100960348
NC_008554	A	AT	-0.155613500605319	-0.104464796794505	-0.0043500869658771
NC_008554	A	GC	0.00813305667652393	-0.0618689069174382	0.0257162486773283
NC_014810	Y	AT	-0.0284818877315882	-0.0552595842473624	0.0101453249245956
NC_014810	Y	GC	-0.0708872046366473	-0.0722259810554804	-0.0109221623116273
NC_014810	N	AT	-0.297743917160716	-0.281354924974001	0.0148076036276067
NC_014810	N	GC	-0.193421270947403	-0.188152353048892	0.0118323317532007
NC_014810	A	AT	-0.237044425050908	-0.231285278060516	0.0137868934467234
NC_014810	A	GC	-0.166682880954697	-0.163460152759764	0.00699506230895838
NC_009464	Y	AT	-0.0405725661200114	0.145760954109411	-0.0241774222868569
NC_009464	Y	GC	-0.101048120910302	-0.0302080541064396	0.00825922896271473
NC_009464	N	AT	-0.0882923441653296	0.0719686667029321	-0.0239429944269208
NC_009464	N	GC	-0.104740351725806	-0.0790002711572806	-0.00411356126508868
NC_009464	A	AT	-0.072275164261737	0.0973577634654154	-0.0240050005409239
NC_009464	A	GC	-0.103598899623461	-0.0637777749186213	-0.000804516584333098
NC_015873	Y	AT	-0.211866343648581	-0.0358215853940374	0.0425452089742628
NC_015873	Y	GC	-0.212462360222131	-0.28382815228781	0.0373206512977591
NC_015873	N	AT	-0.32486827330051	-0.220350181698051	0.0135988633785833
NC_015873	N	GC	-0.271408787955276	-0.368730678032236	0.0513024309044284
NC_015873	A	AT	-0.288611864779644	-0.160799522673031	0.0205867169032071
NC_015873	A	GC	-0.253091586183549	-0.343214645616392	0.0475107929395049
NC_006155	Y	AT	-0.23743864346274	-0.153122723359163	-0.0219694857188384
NC_006155	Y	GC	0.114001048767698	-0.0557932532089183	0.0411618783892927
NC_006155	N	AT	-0.245289762573398	-0.153323976011229	-0.0382116115365436
NC_006155	N	GC	0.0781757330535991	-0.0476132686084142	0.0464090249078521
NC_006155	A	AT	-0.243122035360069	-0.153267997936777	-0.0336700055415856
NC_006155	A	GC	0.089734046152805	-0.0502300692615086	0.0449443630332211
NC_009636	Y	AT	-0.150565343150145	-0.057266872024643	-0.00741294885745375
NC_009636	Y	GC	-0.0398414271555996	-0.109776063490302	0.0238566838329152
NC_009636	N	AT	-0.26216246582525	-0.175375405844156	-0.0107517632891794
NC_009636	N	GC	-0.135434017162496	-0.18404272938059	0.025312069504661
NC_009636	A	AT	-0.232859687642404	-0.143963655321367	-0.00994967978042086
NC_009636	A	GC	-0.103347328685336	-0.159374337514863	0.0249082504381385
NC_015856	Y	AT	-0.0872299496892572	0.0153086419753086	-0.0279985375334347
NC_015856	Y	GC	-0.051860456111821	-0.140195999028104	0.0333254030708416
NC_015856	N	AT	-0.184027614340629	-0.0749564518290232	-0.0231191689274135
NC_015856	N	GC	0.0219279430070397	-0.0237312736509253	0.0323663422393573
NC_015856	A	AT	-0.155199576938755	-0.047631505185462	-0.0243676666814379
NC_015856	A	GC	-0.00111481641802956	-0.0597660906640319	0.0326244907811061
NC_010468	Y	AT	-0.254883655798539	-0.220558792768564	-0.00795611256762696
NC_010468	Y	GC	0.170166321630262	0.0475770614375397	0.0432300330643008
NC_010468	N	AT	-0.291254262663229	-0.214545454545455	-0.0184895380513534
NC_010468	N	GC	0.154514829560178	0.0576532419556558	0.0402932102345218
NC_010468	A	AT	-0.280045457487898	-0.216380882889456	-0.0155754097192234
NC_010468	A	GC	0.15913007728309	0.0547235111646628	0.0410965060105606
NC_015460	Y	AT	-0.0191342204121757	-0.125321888412017	0.0116654438738078
NC_015460	Y	GC	0.173537797641982	-0.091562534557116	0.0778990852758926
NC_015460	N	AT	-0.165574972214997	-0.191862947717219	0.00406633710731941
NC_015460	N	GC	0.101031325301205	-0.123344502951971	0.0673900946021146
NC_015460	A	AT	-0.128682746481988	-0.175793851296203	0.00608709224285937
NC_015460	A	GC	0.125210397152732	-0.113022554230714	0.0702683045094553
NC_003366	Y	AT	0.0497229988165275	-0.118820468343452	0.029418303075213
NC_003366	Y	GC	0.32844387755102	-0.15015015015015	0.218253343823761
NC_003366	N	AT	-0.0133060954063604	-0.128306010928962	0.0296602705444297
NC_003366	N	GC	-0.0896746437214305	-0.521718377088305	0.215960269737323
NC_003366	A	AT	0.00477856682365563	-0.125703862320565	0.0295804984507392
NC_003366	A	GC	-0.0168776371308017	-0.470757825370675	0.216687173688936
NC_007716	Y	AT	-0.119719260359023	-0.0261991132607819	-0.0277082484428663
NC_007716	Y	GC	-0.378378378378378	-0.596184419713832	-0.0366993922393642
NC_007716	N	AT	-0.354284717984483	-0.213107080163839	-0.00595384158390267
NC_007716	N	GC	-0.568680089485459	-0.629093678598629	-0.0177442189712128
NC_007716	A	AT	-0.297024809726203	-0.171050244875748	-0.012640110209595
NC_007716	A	GC	-0.534270006108736	-0.622734254992319	-0.0231963961541048
NC_014654	Y	AT	-0.0436842359689972	-0.0558527179997512	0.0247539881425341
NC_014654	Y	GC	-0.0189302884615385	-0.162762022194821	0.076747633709659
NC_014654	N	AT	-0.203733134405812	-0.205268804386697	0.0222463574696034
NC_014654	N	GC	-0.142198553374136	-0.290440430282119	0.0840497490726598
NC_014654	A	AT	-0.150156159817031	-0.1568682757787	0.0230266911811323
NC_014654	A	GC	-0.110057780824601	-0.258818140174072	0.0820287842444136
NC_008767	Y	AT	-0.108284463533493	0.0311446951904422	-0.000648435927822373
NC_008767	Y	GC	-0.117429985410647	-0.313861565385312	0.064839735747492
NC_008767	N	AT	-0.304007702491275	-0.165880104528258	-0.0273678978596502
NC_008767	N	GC	-0.112738946446812	-0.284616562069493	0.0524403352072216
NC_008767	A	AT	-0.251747789074389	-0.111424700835403	-0.0204799206856998
NC_008767	A	GC	-0.114323538222192	-0.294459338695264	0.0559113418585059
NC_016582	Y	AT	-0.0726889840970155	0.0127524355061253	-0.0223938392399402
NC_016582	Y	GC	-0.154106153040297	-0.139776855375392	0.0200442666131261
NC_016582	N	AT	-0.0754124883192234	0.00658761528326746	-0.015027668969906
NC_016582	N	GC	-0.089957832481834	-0.0822133493678228	0.0178728111212299
NC_016582	A	AT	-0.074656643927409	0.00831420675441473	-0.0171103599713799
NC_016582	A	GC	-0.112179145760851	-0.102185368463287	0.0185309958399805
NC_010400	Y	AT	-0.100133624620867	-0.121332223147377	0.00302272798585907
NC_010400	Y	GC	0.111576894954911	-0.106012068837071	0.0558366362855943
NC_010400	N	AT	-0.219716972488526	-0.224618595004517	-0.00167665608963059
NC_010400	N	GC	-0.0231530112044818	-0.232852914682795	0.0503881739870254
NC_010400	A	AT	-0.185998110115666	-0.196066877808058	-0.000396147959838007
NC_010400	A	GC	0.0185920768452372	-0.194598602467028	0.0519117031165409
NC_007164	Y	AT	-0.187304837471206	-0.0660209846650525	-0.0415436109470368
NC_007164	Y	GC	-0.115533850682366	-0.199960201974977	0.0921045597904528
NC_007164	N	AT	-0.239268401208403	-0.113428663584561	-0.044889460469104
NC_007164	N	GC	-0.0510654275790857	-0.160941154886942	0.082947791582194
NC_007164	A	AT	-0.222957773635838	-0.0988509170327352	-0.0440956651718984
NC_007164	A	GC	-0.0716097810561323	-0.173252756739787	0.0851893532937266
NC_012985	Y	AT	-0.25944170771757	-0.0464108910891089	-0.0651398753442528
NC_012985	Y	GC	0.229944732875565	-0.270193670288144	0.124263984298332
NC_012985	N	AT	-0.299505293818484	-0.0638590696394165	-0.0677281507931862
NC_012985	N	GC	0.191812080536913	-0.279678412589805	0.119004418639401
NC_012985	A	AT	-0.289387289629194	-0.0594943240454076	-0.0670764199630638
NC_012985	A	GC	0.202721479564947	-0.277156850433254	0.120362306218429
NC_015684	Y	AT	-0.257313014538448	-0.130689379824328	-0.0336165496859993
NC_015684	Y	GC	-0.0181612518066989	-0.144765187419216	0.0412569932150934
NC_015684	N	AT	-0.297898916001249	-0.153367667714534	-0.0295031953127709
NC_015684	N	GC	-0.0253140343046611	-0.104653304058361	0.0265486725663717
NC_015684	A	AT	-0.286680331176062	-0.147159546304617	-0.030483349911534
NC_015684	A	GC	-0.0230327000871869	-0.117296704789066	0.0305637692932575
NC_013656	Y	AT	-0.0186346829528522	-0.23522404471731	0.0415754923413567
NC_013656	Y	GC	0.0666128846375475	-0.279671879005383	0.109401298389036
NC_013656	N	AT	-0.150245411944122	-0.235701123048573	0.037753494367728
NC_013656	N	GC	-0.0812854442344045	-0.391244079935312	0.117304259940219
NC_013656	A	AT	-0.112478885135135	-0.235569894641327	0.0388312513233115
NC_013656	A	GC	-0.036279787476547	-0.356585443541965	0.114862254450355
NC_014448	Y	AT	0.0669914738124239	0.0083478936128907	0.00284714119019837
NC_014448	Y	GC	-0.250755287009063	-0.261603375527426	0.00525279054497702
NC_014448	N	AT	-0.0747307189178658	-0.0973117229707739	0.0030172844440004
NC_014448	N	GC	-0.212827988338192	-0.266666666666667	-7.17411579022885e-05
NC_014448	A	AT	-0.0385540170798441	-0.0707809300965195	0.00296627955785644
NC_014448	A	GC	-0.221342979877911	-0.265520534861509	0.00154760121811193
NC_016935	Y	AT	-0.0236694277825383	-0.0279574998516056	0.0010169165441328
NC_016935	Y	GC	0.171518596615007	-0.0299115787193132	0.0815680569837727
NC_016935	N	AT	-0.103834445571908	-0.134714432871695	0.0263274380132529
NC_016935	N	GC	0.112187359326505	-0.0556146937526692	0.0689916574894021
NC_016935	A	AT	-0.0813851798131479	-0.105002312826274	0.0201842145200266
NC_016935	A	GC	0.131766025615586	-0.0473879012195862	0.0724277771153606
NC_008529	Y	AT	-0.181009202143796	-0.20555108608206	0.0251610257399947
NC_008529	Y	GC	-0.0443852352482454	-0.222929936305732	0.0466242315434416
NC_008529	N	AT	-0.364036844213056	-0.323171908161297	0.026573472414556
NC_008529	N	GC	-0.133232964587288	-0.281156800723	0.0536164867177094
NC_008529	A	AT	-0.300788006919085	-0.285043682357543	0.0262153499865437
NC_008529	A	GC	-0.107716426685081	-0.265028750653424	0.0516254463490391
NC_011134	Y	AT	-0.0381484286255206	-0.0997310381925767	-0.0194347240915209
NC_011134	Y	GC	0.135494797967578	-0.220901436354631	0.133577428386819
NC_011134	N	AT	-0.244049176039759	-0.158470498860471	-0.030390019045516
NC_011134	N	GC	-0.212046827794562	-0.425030376670717	0.0909555826301461
NC_011134	A	AT	-0.17519507446859	-0.139669421487603	-0.0275993060745901
NC_011134	A	GC	-0.129367409198181	-0.374717695171824	0.101986666369373
NC_014217	Y	AT	-0.274647151071615	-0.156378600823045	-0.0126111505561754
NC_014217	Y	GC	-0.0861812886258087	-0.165854185179341	0.0168772239088565
NC_014217	N	AT	-0.323697731734826	-0.233707402450324	-0.0106586257552161
NC_014217	N	GC	-0.137538822698424	-0.193339031880204	0.0153624546363566
NC_014217	A	AT	-0.309694364851958	-0.211602088081759	-0.0111394175533243
NC_014217	A	GC	-0.120931692734446	-0.184468881747693	0.015816758616976
NC_013890	Y	AT	-0.234201238596258	-0.094599339841281	-0.0189129636430408
NC_013890	Y	GC	0.0135712957798847	-0.134802604073344	0.0843373493975904
NC_013890	N	AT	-0.37731495915695	-0.230951633713429	-0.0168174204355109
NC_013890	N	GC	-0.0909751530227228	-0.211735862273352	0.0904321140424689
NC_013890	A	AT	-0.331676965874583	-0.185711622704819	-0.0173776446909823
NC_013890	A	GC	-0.0584790815933431	-0.187820274786483	0.0887869042026524
NC_012947	Y	AT	-0.25828237432157	-0.221107350096712	-0.00582904726916483
NC_012947	Y	GC	0.171735827698174	0.0444594078145189	0.0458322513632823
NC_012947	N	AT	-0.294211168220228	-0.211600657441281	-0.0115824364083274
NC_012947	N	GC	0.155475740780877	0.0522095509622238	0.0400443307202112
NC_012947	A	AT	-0.283174023583375	-0.214498949618546	-0.00999770632918224
NC_012947	A	GC	0.160250718431654	0.0499638783570717	0.041627694967027
NC_013316	Y	AT	0.10752150430086	-0.0810152778623166	0.0498809451126442
NC_013316	Y	GC	0.309348520627865	-0.0108695652173913	0.162638764833482
NC_013316	N	AT	0.0575705837230594	-0.087401503487003	0.0451071152255689
NC_013316	N	GC	0.187568555758684	-0.224095596660665	0.182372929183666
NC_013316	A	AT	0.0717357622257126	-0.0856699618767845	0.0465587984107534
NC_013316	A	GC	0.215125416483309	-0.174738960875582	0.176148620367687
NC_016854	Y	AT	-0.262863645359193	-0.203287228968705	-0.0140632282743213
NC_016854	Y	GC	0.148201168712304	-0.0375892724603737	0.0579206788261964
NC_016854	N	AT	-0.270206290158945	-0.208337379033563	-0.026665757348428
NC_016854	N	GC	0.164004200983915	0.0392719975087367	0.0413885997673422
NC_016854	A	AT	-0.267959209938603	-0.206791613794343	-0.0231575933283224
NC_016854	A	GC	0.159265787779314	0.016555032320337	0.0458357343060303
NC_013124	Y	AT	-0.204149517956813	0.0748740906547286	-0.0826112073945696
NC_013124	Y	GC	0.00539053377481325	-0.27693122682372	0.0733632149561353
NC_013124	N	AT	-0.214827449666474	0.068843984962406	-0.0532863028083686
NC_013124	N	GC	-0.0679851518286375	-0.257620440570712	0.0465329246999353
NC_013124	A	AT	-0.211082107261509	0.0709195269463385	-0.0612509070939651
NC_013124	A	GC	-0.0477634705330024	-0.262969804740777	0.0530175367122831
NC_008570	Y	AT	-0.392310343130015	-0.23614360629286	-0.0456930365238653
NC_008570	Y	GC	-0.0900924554132363	-0.225090145602264	0.0673268600090026
NC_008570	N	AT	-0.343895576772289	-0.188297588663289	-0.0509801878765779
